timestamp,rss_kb,cpu_pct
2026-08-18T08:53:25.673Z,222372,16.8
2026-08-18T08:53:26.679Z,216912,16.8
2026-08-18T08:53:27.685Z,218320,16.8
2026-08-18T08:53:28.693Z,219416,16.9
2026-08-18T08:53:29.700Z,220480,16.9
2026-08-18T08:53:30.706Z,221200,16.9
2026-08-18T08:53:31.712Z,215676,16.9
2026-08-18T08:53:32.720Z,217304,16.9
2026-08-18T08:53:33.727Z,218776,16.9
2026-08-18T08:53:34.735Z,219856,16.9
2026-08-18T08:53:35.742Z,220576,17.0
2026-08-18T08:53:36.748Z,221280,17.0
2026-08-18T08:53:37.756Z,215556,17.0
2026-08-18T08:53:38.764Z,217372,17.0
2026-08-18T08:53:39.771Z,219532,17.0
2026-08-18T08:53:40.777Z,220940,17.0
2026-08-18T08:53:41.785Z,222020,17.1
2026-08-18T08:53:42.793Z,223492,17.1
2026-08-18T08:53:43.800Z,216364,17.1
2026-08-18T08:53:44.807Z,218524,17.1
2026-08-18T08:53:45.814Z,219932,17.1
2026-08-18T08:53:46.822Z,221184,17.1
2026-08-18T08:53:47.830Z,221920,17.1
2026-08-18T08:53:48.836Z,215456,17.2
2026-08-18T08:53:49.843Z,216240,17.2
2026-08-18T08:53:50.850Z,218024,17.2
2026-08-18T08:53:51.858Z,219088,17.2
2026-08-18T08:53:52.865Z,220168,17.2
2026-08-18T08:53:53.871Z,221452,17.2
2026-08-18T08:53:54.878Z,222516,17.2
2026-08-18T08:53:55.885Z,216652,17.2
2026-08-18T08:53:56.893Z,217716,17.2
2026-08-18T08:53:57.899Z,218796,17.2
2026-08-18T08:53:58.907Z,219876,17.2
2026-08-18T08:53:59.915Z,220784,17.2
2026-08-18T08:54:00.923Z,221864,17.2
2026-08-18T08:54:01.931Z,216636,17.3
2026-08-18T08:54:02.938Z,218264,17.3
2026-08-18T08:54:03.944Z,219688,17.3
2026-08-18T08:54:04.951Z,220784,17.3
2026-08-18T08:54:05.960Z,222772,17.3
2026-08-18T08:54:06.969Z,215456,17.3
2026-08-18T08:54:07.977Z,217084,17.4
2026-08-18T08:54:08.984Z,218492,17.4
2026-08-18T08:54:09.992Z,219228,17.4
2026-08-18T08:54:10.999Z,220120,17.4
2026-08-18T08:54:12.005Z,221200,17.4
2026-08-18T08:54:13.011Z,215712,17.4
2026-08-18T08:54:14.018Z,217152,17.4
2026-08-18T08:54:15.026Z,218352,17.4
2026-08-18T08:54:16.033Z,219588,17.4
2026-08-18T08:54:17.039Z,220136,17.4
2026-08-18T08:54:18.046Z,221028,17.4
2026-08-18T08:54:19.052Z,222312,17.4
2026-08-18T08:54:20.061Z,215320,17.4
2026-08-18T08:54:21.069Z,216056,17.4
2026-08-18T08:54:22.075Z,217684,17.4
2026-08-18T08:54:23.083Z,219124,17.4
2026-08-18T08:54:24.091Z,220752,17.4
2026-08-18T08:54:25.099Z,221660,17.5
2026-08-18T08:54:26.106Z,216808,17.5
2026-08-18T08:54:27.113Z,217840,17.5
2026-08-18T08:54:28.120Z,218392,17.5
2026-08-18T08:54:29.129Z,219692,17.5
2026-08-18T08:54:30.136Z,220772,17.5
2026-08-18T08:54:31.142Z,222572,17.5
2026-08-18T08:54:32.149Z,215880,17.5
2026-08-18T08:54:33.156Z,216960,17.5
2026-08-18T08:54:34.166Z,217868,17.5
2026-08-18T08:54:35.172Z,219340,17.5
2026-08-18T08:54:36.179Z,221092,17.5
2026-08-18T08:54:37.186Z,221656,17.5
2026-08-18T08:54:38.195Z,215776,17.5
2026-08-18T08:54:39.202Z,217044,17.6
2026-08-18T08:54:40.208Z,218296,17.6
2026-08-18T08:54:41.215Z,219188,17.6
2026-08-18T08:54:42.222Z,220676,17.6
2026-08-18T08:54:43.230Z,222256,17.6
2026-08-18T08:54:44.237Z,215964,17.6
2026-08-18T08:54:45.244Z,216856,17.6
2026-08-18T08:54:46.251Z,217592,17.6
2026-08-18T08:54:47.259Z,219408,17.6
2026-08-18T08:54:48.267Z,220832,17.7
2026-08-18T08:54:49.273Z,215072,17.7
2026-08-18T08:54:50.281Z,216356,17.7
2026-08-18T08:54:51.288Z,217576,17.7
2026-08-18T08:54:52.296Z,218500,17.7
2026-08-18T08:54:53.303Z,220128,17.7
2026-08-18T08:54:54.310Z,221772,17.7
2026-08-18T08:54:55.316Z,215432,17.7
2026-08-18T08:54:56.324Z,216920,17.7
2026-08-18T08:54:57.330Z,218312,17.7
2026-08-18T08:54:58.337Z,218844,17.7
2026-08-18T08:54:59.343Z,220144,17.7
2026-08-18T08:55:00.350Z,220848,17.7
2026-08-18T08:55:01.356Z,221724,17.7
2026-08-18T08:55:02.365Z,216184,17.7
2026-08-18T08:55:03.372Z,217780,17.7
2026-08-18T08:55:04.378Z,218860,17.7
2026-08-18T08:55:05.384Z,220316,17.7
2026-08-18T08:55:06.393Z,222116,17.8
2026-08-18T08:55:07.401Z,215604,17.8
2026-08-18T08:55:08.407Z,216152,17.8
2026-08-18T08:55:09.413Z,217232,17.8
2026-08-18T08:55:10.420Z,218500,17.8
2026-08-18T08:55:11.428Z,219564,17.8
2026-08-18T08:55:12.435Z,220848,17.8
2026-08-18T08:55:13.441Z,222100,17.8
2026-08-18T08:55:14.447Z,216188,17.8
2026-08-18T08:55:15.454Z,217112,17.8
2026-08-18T08:55:16.462Z,218348,17.8
2026-08-18T08:55:17.469Z,219084,17.8
2026-08-18T08:55:18.475Z,220368,17.8
2026-08-18T08:55:19.482Z,222872,17.8
2026-08-18T08:55:20.488Z,215940,17.8
2026-08-18T08:55:21.496Z,216848,17.8
2026-08-18T08:55:22.503Z,218476,17.8
2026-08-18T08:55:23.509Z,219540,17.8
2026-08-18T08:55:24.516Z,220448,17.8
2026-08-18T08:55:25.523Z,215316,17.9
2026-08-18T08:55:26.530Z,216004,17.9
2026-08-18T08:55:27.538Z,216976,17.9
2026-08-18T08:55:28.544Z,218244,17.9
2026-08-18T08:55:29.551Z,219324,17.9
2026-08-18T08:55:30.559Z,220920,17.9
2026-08-18T08:55:31.569Z,221640,17.9
2026-08-18T08:55:32.575Z,215532,17.9
2026-08-18T08:55:33.582Z,216832,17.9
2026-08-18T08:55:34.589Z,217896,17.9
2026-08-18T08:55:35.597Z,219320,17.9
2026-08-18T08:55:36.604Z,220416,17.9
2026-08-18T08:55:37.610Z,221700,17.9
2026-08-18T08:55:38.617Z,216272,17.9
2026-08-18T08:55:39.625Z,217884,17.9
2026-08-18T08:55:40.632Z,218628,17.9
2026-08-18T08:55:41.639Z,220616,17.9
2026-08-18T08:55:42.646Z,222620,17.9
2026-08-18T08:55:43.653Z,215296,18.0
2026-08-18T08:55:44.661Z,216548,18.0
2026-08-18T08:55:45.672Z,217832,18.0
2026-08-18T08:55:46.678Z,219256,18.0
2026-08-18T08:55:47.686Z,220320,18.0
2026-08-18T08:55:48.693Z,221228,18.0
2026-08-18T08:55:49.701Z,215548,18.0
2026-08-18T08:55:50.708Z,216364,18.0
2026-08-18T08:55:51.714Z,218164,18.0
2026-08-18T08:55:52.721Z,219244,18.0
2026-08-18T08:55:53.729Z,220292,18.0
2026-08-18T08:55:54.736Z,221028,18.0
2026-08-18T08:55:55.742Z,215472,18.0
2026-08-18T08:55:56.748Z,216724,18.0
2026-08-18T08:55:57.756Z,217992,18.0
2026-08-18T08:55:58.764Z,218868,18.0
2026-08-18T08:55:59.771Z,219432,18.0
2026-08-18T08:56:00.778Z,220872,18.0
2026-08-18T08:56:01.785Z,222704,18.0
2026-08-18T08:56:02.794Z,216348,18.0
2026-08-18T08:56:03.801Z,218148,18.0
2026-08-18T08:56:04.807Z,220136,18.1
2026-08-18T08:56:05.814Z,221200,18.1
2026-08-18T08:56:06.820Z,222280,18.1
2026-08-18T08:56:07.828Z,215520,18.1
2026-08-18T08:56:08.835Z,217148,18.1
2026-08-18T08:56:09.842Z,218572,18.1
2026-08-18T08:56:10.848Z,219448,18.1
2026-08-18T08:56:11.855Z,219996,18.1
2026-08-18T08:56:12.865Z,221092,18.1
2026-08-18T08:56:13.871Z,214800,18.1
2026-08-18T08:56:14.877Z,216404,18.1
2026-08-18T08:56:15.884Z,216592,18.1
2026-08-18T08:56:16.891Z,218064,18.1
2026-08-18T08:56:17.899Z,218956,18.1
2026-08-18T08:56:18.906Z,220380,18.1
2026-08-18T08:56:19.914Z,221256,18.1
2026-08-18T08:56:20.921Z,214996,18.1
2026-08-18T08:56:21.930Z,216640,18.1
2026-08-18T08:56:22.938Z,217672,18.1
2026-08-18T08:56:23.945Z,218048,18.1
2026-08-18T08:56:24.951Z,219520,18.1
2026-08-18T08:56:25.958Z,221852,18.1
2026-08-18T08:56:26.966Z,215356,18.1
2026-08-18T08:56:27.973Z,217204,18.1
2026-08-18T08:56:28.979Z,219128,18.1
2026-08-18T08:56:29.986Z,220036,18.1
2026-08-18T08:56:30.995Z,220756,18.1
2026-08-18T08:56:32.001Z,222040,18.1
2026-08-18T08:56:33.009Z,215340,18.1
2026-08-18T08:56:34.015Z,217140,18.1
2026-08-18T08:56:35.022Z,217844,18.1
2026-08-18T08:56:36.030Z,218360,18.1
2026-08-18T08:56:37.036Z,218924,18.1
2026-08-18T08:56:38.043Z,219456,18.1
2026-08-18T08:56:39.050Z,215184,18.1
2026-08-18T08:56:40.056Z,217000,18.1
2026-08-18T08:56:41.065Z,218956,18.2
2026-08-18T08:56:42.072Z,220380,18.2
2026-08-18T08:56:43.079Z,221100,18.2
2026-08-18T08:56:44.086Z,221804,18.2
2026-08-18T08:56:45.094Z,215528,18.2
2026-08-18T08:56:46.101Z,216436,18.2
2026-08-18T08:56:47.108Z,217312,18.2
2026-08-18T08:56:48.115Z,218612,18.2
2026-08-18T08:56:49.121Z,220600,18.2
2026-08-18T08:56:50.128Z,223308,18.2
2026-08-18T08:56:51.136Z,216136,18.2
2026-08-18T08:56:52.144Z,216652,18.2
2026-08-18T08:56:53.150Z,217780,18.2
2026-08-18T08:56:54.159Z,219028,18.2
2026-08-18T08:56:55.167Z,220484,18.2
2026-08-18T08:56:56.174Z,222112,18.2
2026-08-18T08:56:57.181Z,215484,18.2
2026-08-18T08:56:58.188Z,216032,18.2
2026-08-18T08:56:59.196Z,216908,18.2
2026-08-18T08:57:00.203Z,217456,18.2
2026-08-18T08:57:01.210Z,218176,18.2
2026-08-18T08:57:02.217Z,219256,18.2
2026-08-18T08:57:03.224Z,215096,18.2
2026-08-18T08:57:04.232Z,216880,18.2
2026-08-18T08:57:05.239Z,218460,18.3
2026-08-18T08:57:06.245Z,219384,18.3
2026-08-18T08:57:07.252Z,220448,18.3
2026-08-18T08:57:08.260Z,221528,18.3
2026-08-18T08:57:09.268Z,215236,18.3
2026-08-18T08:57:10.275Z,215940,18.3
2026-08-18T08:57:11.282Z,216864,18.3
2026-08-18T08:57:12.289Z,218492,18.3
2026-08-18T08:57:13.296Z,220292,18.3
2026-08-18T08:57:14.303Z,222296,18.3
2026-08-18T08:57:15.309Z,215392,18.3
2026-08-18T08:57:16.316Z,216096,18.3
2026-08-18T08:57:17.323Z,217536,18.3
2026-08-18T08:57:18.331Z,218616,18.3
2026-08-18T08:57:19.338Z,220056,18.3
2026-08-18T08:57:20.346Z,221324,18.3
2026-08-18T08:57:21.354Z,215032,18.3
2026-08-18T08:57:22.363Z,215924,18.3
2026-08-18T08:57:23.371Z,216644,18.3
2026-08-18T08:57:24.378Z,217552,18.3
2026-08-18T08:57:25.385Z,218444,18.3
2026-08-18T08:57:26.394Z,219728,18.3
2026-08-18T08:57:27.400Z,215412,18.3
2026-08-18T08:57:28.407Z,217180,18.3
2026-08-18T08:57:29.413Z,218056,18.3
2026-08-18T08:57:30.420Z,218792,18.3
2026-08-18T08:57:31.428Z,219684,18.3
2026-08-18T08:57:32.434Z,220780,18.3
2026-08-18T08:57:33.441Z,214708,18.3
2026-08-18T08:57:34.448Z,216148,18.3
2026-08-18T08:57:35.455Z,217040,18.3
2026-08-18T08:57:36.465Z,218684,18.3
2026-08-18T08:57:37.472Z,220296,18.3
2026-08-18T08:57:38.478Z,222284,18.3
2026-08-18T08:57:39.485Z,215416,18.4
2026-08-18T08:57:40.493Z,216308,18.4
2026-08-18T08:57:41.501Z,217576,18.4
2026-08-18T08:57:42.507Z,218828,18.4
2026-08-18T08:57:43.514Z,220284,18.4
2026-08-18T08:57:44.520Z,214548,18.4
2026-08-18T08:57:45.527Z,215612,18.4
2026-08-18T08:57:46.535Z,216332,18.4
2026-08-18T08:57:47.541Z,216864,18.4
2026-08-18T08:57:48.547Z,218696,18.4
2026-08-18T08:57:49.555Z,220856,18.4
2026-08-18T08:57:50.564Z,214900,18.4
2026-08-18T08:57:51.572Z,215840,18.4
2026-08-18T08:57:52.578Z,216904,18.4
2026-08-18T08:57:53.585Z,217624,18.4
2026-08-18T08:57:54.593Z,219064,18.4
2026-08-18T08:57:55.600Z,219972,18.4
2026-08-18T08:57:56.607Z,214732,18.4
2026-08-18T08:57:57.613Z,216000,18.4
2026-08-18T08:57:58.620Z,217268,18.4
2026-08-18T08:57:59.627Z,219084,18.4
2026-08-18T08:58:00.634Z,220336,18.4
2026-08-18T08:58:01.641Z,221932,18.4
2026-08-18T08:58:02.647Z,222920,18.4
2026-08-18T08:58:03.655Z,216152,18.4
2026-08-18T08:58:04.664Z,217404,18.4
2026-08-18T08:58:05.671Z,218468,18.5
2026-08-18T08:58:06.677Z,220152,18.5
2026-08-18T08:58:07.684Z,221748,18.5
2026-08-18T08:58:08.691Z,215084,18.5
2026-08-18T08:58:09.698Z,215960,18.5
2026-08-18T08:58:10.705Z,216524,18.5
2026-08-18T08:58:11.711Z,218152,18.5
2026-08-18T08:58:12.717Z,219592,18.5
2026-08-18T08:58:13.725Z,221048,18.5
2026-08-18T08:58:14.731Z,215444,18.5
2026-08-18T08:58:15.738Z,216196,18.5
2026-08-18T08:58:16.745Z,217244,18.5
2026-08-18T08:58:17.753Z,217432,18.5
